timestamp,time,mac_address,rssi,tx_power,rawX,rawY,pos_z,position_calculation_timestamp,position_calculation_status,markers_info
1764640603672,2025-12-02 10:56:43.672,68:9E:19:03:95:F1,-71,127,0.6760683242512353,19.676603583454227,1.4046257740268755,1764640603672,calculated,
1764640603918,2025-12-02 10:56:43.918,68:9E:19:03:95:84,-74,127,0.679535063959076,19.60640613141957,1.397928133657067,1764640603918,calculated,
1764640604211,2025-12-02 10:56:44.211,68:9E:19:03:95:F1,-74,127,0.6717020696165252,19.479887066494083,1.3926899955685,1764640604211,calculated,
1764640604370,2025-12-02 10:56:44.370,AC:23:3F:26:3E:F1,-53,127,0.6717020696165252,19.460677947084825,1.3926899955685,1764640604370,calculated,
1764640604464,2025-12-02 10:56:44.464,68:9E:19:03:95:84,-63,127,0.6524690297456763,19.31875973333711,1.4055593904197736,1764640604464,calculated,
1764640604666,2025-12-02 10:56:44.666,68:9E:19:03:95:84,-72,127,0.6472377384584616,19.31348856120357,1.4055593904197736,1764640604666,calculated,
1764640604775,2025-12-02 10:56:44.775,68:9E:19:03:95:F1,-83,127,0.6296840067213751,19.257333843910654,1.4053213869225136,1764640604775,calculated,
1764640604928,2025-12-02 10:56:44.928,68:9E:19:03:95:F1,-67,127,0.624198206550215,19.225186009920503,1.4053213869225136,1764640604928,calculated,
1764640605048,2025-12-02 10:56:45.048,68:9E:19:03:95:F1,-75,127,0.624198206550215,19.174429260015803,1.4053213869225136,1764640605048,calculated,
1764640605199,2025-12-02 10:56:45.199,AC:23:3F:26:3E:F2,-88,127,0.6127844375317727,19.147267608096666,1.4049278464732315,1764640605199,calculated,
1764640605280,2025-12-02 10:56:45.280,AC:23:3F:26:3E:EF,-80,127,0.6271446232647981,19.0779342528294,1.4053213869225136,1764640605280,calculated,
1764640605498,2025-12-02 10:56:45.498,68:9E:19:03:95:84,-61,127,0.6288955345286793,19.05770514096277,1.4049278464732315,1764640605498,calculated,
1764640605663,2025-12-02 10:56:45.663,68:9E:19:03:95:F1,-70,127,0.6432235447594203,18.94943251500853,1.4053213869225136,1764640605663,calculated,
1764640605749,2025-12-02 10:56:45.749,68:9E:19:03:95:F1,-63,127,0.6546625880455257,18.929831192936216,1.409737101561362,1764640605749,calculated,
1764640605913,2025-12-02 10:56:45.913,AC:23:3F:26:3E:F2,-81,127,0.6586949776658543,18.83731929682974,1.4049278464732315,1764640605913,calculated,
1764640606066,2025-12-02 10:56:46.066,AC:23:3F:26:3E:F2,-73,127,0.6659699673204205,18.81967191475946,1.4072248784079624,1764640606066,calculated,
1764640606097,2025-12-02 10:56:46.097,AC:23:3F:26:3E:F2,-72,127,0.6586949776658543,18.720584165888944,1.4067651917190358,1764640606097,calculated,
1764640606267,2025-12-02 10:56:46.267,68:9E:19:03:95:F1,-64,127,0.6586949776658543,18.715983109254328,1.4067651917190358,1764640606267,calculated,
1764640606428,2025-12-02 10:56:46.428,68:9E:19:03:95:84,-62,127,0.6586949776658543,18.598581654469736,1.4067651917190358,1764640606428,calculated,
1764640606595,2025-12-02 10:56:46.595,68:9E:19:03:95:F1,-78,127,0.6586949776658543,18.598581654469736,1.4067651917190358,1764640606595,calculated,
1764640606750,2025-12-02 10:56:46.750,68:9E:19:03:95:84,-77,127,0.6586949776658543,18.598581654469736,1.4067651917190358,1764640606750,calculated,
1764640606856,2025-12-02 10:56:46.856,68:9E:19:03:95:84,-71,127,0.6326696735148702,18.48285606339317,1.4103604245229675,1764640606856,calculated,
1764640606963,2025-12-02 10:56:46.963,68:9E:19:03:95:84,-69,127,0.6228053267352839,18.46810285398897,1.4067651917190358,1764640606963,calculated,
1764640607116,2025-12-02 10:56:47.116,68:9E:19:03:95:F1,-66,127,0.6030762200468041,18.35865822038606,1.4103604245229675,1764640607116,calculated,
1764640607288,2025-12-02 10:56:47.288,AC:23:3F:26:3E:F2,-78,127,0.6030762200468041,18.35865822038606,1.4103604245229675,1764640607288,calculated,
