optimizedRawX;optimizedRawY;sampleSpaceMillis;multipleMarkersBehaviour;timestamp;estimatedRawX;estimatedRawY;errorX;errorY;euclideanError
0,942386666666667;0,866331298245614;0;WEIGHTED_MEDIAN;13081;0,7214212;0,88815796;-0,220965466666667;0,021826661754386;0,2220408534989864
0,91316;0,868167578947368;0;WEIGHTED_MEDIAN;13218;0,7008478;0,8835655;-0,2123121999999999;0,015397921052632;0,2128698340338129
0,88756;0,869776;0;WEIGHTED_MEDIAN;13338;0,69712496;0,89095694;-0,19043504;0,02118094;0,1916093334863549
0,871346666666667;0,870794666666667;0;WEIGHTED_MEDIAN;13414;0,6866392;0,8972646;-0,184707466666667;0,0264699333333329;0,1865944951307219
0,849373333333333;0,872175228070175;0;WEIGHTED_MEDIAN;13517;0,6874837;0,8973002;-0,1618896333333329;0,0251249719298249;0,1638277070439413
0,827826666666667;0,87352898245614;0;WEIGHTED_MEDIAN;13618;0,68725485;0,89508754;-0,140571816666667;0,02155855754386;0,1422153544605468
0,803506666666667;0,87505698245614;0;WEIGHTED_MEDIAN;13732;0,6897013;0,9000203;-0,113805366666667;0,0249633175438599;0,1165110668774864
0,777693333333334;0,876678807017544;0;WEIGHTED_MEDIAN;13853;0,68730956;0,89589053;-0,090383773333334;0,0192117229824559;0,0924030128400915
3,733;0,691;1000;WEIGHTED_MEDIAN;0;3,728268;0,7877424;-0,0047320000000001;0,0967424;0,096858059973138
3,67390666666667;0,694712771929825;1000;WEIGHTED_MEDIAN;277;3,6981936;0,6200562;0,0242869333333302;-0,074656571929825;0,0785076993870713
3,48446666666667;0,706615087719298;1000;WEIGHTED_MEDIAN;1165;3,4927306;0,8406721;0,0082639333333296;0,134057012280702;0,1343114854945994
3,2882;0,718946315789474;1000;WEIGHTED_MEDIAN;2085;3,2902238;0,7898654;0,0020238000000003;0,070919084210526;0,0709479546688957
3,01150666666667;0,736330666666667;1000;WEIGHTED_MEDIAN;3382;3,0203612;0,79694736;0,0088545333333298;0,0606166933333329;0,0612599891545728
2,773;0,751315789473684;1000;WEIGHTED_MEDIAN;4500;2,7715406;0,7641135;-0,0014594000000003;0,0127977105263159;0,0128806538294986
2,48585333333333;0,769356912280702;1000;WEIGHTED_MEDIAN;5846;2,489186;0,809792;0,0033326666666702;0,0404350877192979;0,040572194739482
2,19892;0,787384631578947;1000;WEIGHTED_MEDIAN;7191;2,19495;0,76732826;-0,0039700000000002;-0,020056371578947;0,0204455115101773
1,94569333333333;0,803294596491228;1000;WEIGHTED_MEDIAN;8378;1,942855;0,7721512;-0,0028383333333299;-0,0311433964912279;0,0312724684206559
1,63294666666667;0,822944140350877;1000;WEIGHTED_MEDIAN;9844;1,627186;0,806412;-0,00576066666667;-0,016532140350877;0,0175070541504154
1,35838666666667;0,840194456140351;1000;WEIGHTED_MEDIAN;11131;1,361541;0,85907304;0,0031543333333299;0,0188785838596489;0,0191402912026842
1,12926666666667;0,854589824561404;1000;WEIGHTED_MEDIAN;12205;1,1408296;0,86744493;0,01156293333333;0,012855105438596;0,0172903199249885
0,91316;0,868167578947368;1000;WEIGHTED_MEDIAN;13218;0,90619814;0,9030169;-0,0069618599999999;0,034849321052632;0,0355379047284589
0,803506666666667;0,87505698245614;1000;WEIGHTED_MEDIAN;13732;0,71103233;0,8935552;-0,092474336666667;0,0184982175438599;0,0943063465215361
0,777693333333334;0,876678807017544;1000;WEIGHTED_MEDIAN;13853;0,68240947;0,89351386;-0,095283863333334;0,016835052982456;0,0967596693909584
3,733;0,691;2000;WEIGHTED_MEDIAN;0;3,728268;0,7877424;-0,0047320000000001805;0,0967424;0,09685805997313802
3,48446666666667;0,706615087719298;2000;WEIGHTED_MEDIAN;1165;3,4927306;0,8406721;0,008263933333329643;0,134057012280702;0,13431148549459945
3,05609333333333;0,733529333333333;2000;WEIGHTED_MEDIAN;3173;3,0495431;0,5960673;-0,006550233333329825;-0,13746203333333307;0,137618008141578
2,51124;0,767761894736842;2000;WEIGHTED_MEDIAN;5727;2,5085626;0,79312307;-0,002677400000000052;0,025361175263158064;0,025502111314332797
1,95934666666667;0,802436771929825;2000;WEIGHTED_MEDIAN;8314;1,9644758;0,7802875;0,005129133333330094;-0,022149271929824965;0,02273539653871051
1,40937333333333;0,83699101754386;2000;WEIGHTED_MEDIAN;10892;1,4086237;0,8635179;-0,0007496333333301131;0,02652688245613999;0,02653747243006212
0,942386666666667;0,866331298245614;2000;WEIGHTED_MEDIAN;13081;0,94551015;0,9026134;0,0031234833333330103;0,036282101754386065;0,03641630206170354
0,777693333333334;0,876678807017544;2000;WEIGHTED_MEDIAN;13853;0,68023384;0,8903768;-0,09745949333333404;0,013697992982455998;0,09841741640856864
