timestamp;execution_id;video;multipleMarkersBehaviour;amountMarkersEmployed;sampleSpaceMillis;RT_ransac_threshold;kalmanQ;kalmanR;realX;realY;realZ;rawX;rawY;rawZ;kalmanX;kalmanY;kalmanZ;errorX;errorY;errorZ;euclideanError;euclideanError3d;markers_info;;alpha;ti;tf;xi;yi;xf;yf
5102;1748330575481;v1;WEIGHTED_MEDIAN;4;1000;0;0,0001;0,01;2,64457333333333;0,759384701754386;1,355;2,7715406;0,7641135;1,3979751;0;0;0;0,126967266666666;0,00472879824561401;0,0429751;0,127055296377809;0,134126461064411;[PositionFromMarker(markerId=27, x=2.7430849307737866, y=0.6579619902514515, z=1.1332144478764918, distance=2.769127002114514), PositionFromMarker(markerId=3, x=2.745325479255071, y=0.7613036127125038, z=1.1260925934023691, distance=2.797250447748012), PositionFromMarker(markerId=5, x=2.796988837717708, y=0.8120278400378942, z=1.3979750934762025, distance=1.9917338094043937), PositionFromMarker(markerId=7, x=2.7715406086034475, y=0.7641135110573484, z=1.4235650410699343, distance=2.396861038104994)];;0,358035087719298;0;14250;3,733;0,691;0,693;0,882
5102;1748330575481;v1;MEDIAN;4;1000;0;0,0001;0,01;2,64457333333333;0,759384701754386;1,355;2,7453256;0,7613036;1,1332145;0;0;0;0,100752266666666;0,00191889824561398;0,2217855;0,100770538397633;0,243605232741825;[PositionFromMarker(markerId=27, x=2.7430849307737866, y=0.6579619902514515, z=1.1332144478764918, distance=2.769127002114514), PositionFromMarker(markerId=3, x=2.745325479255071, y=0.7613036127125038, z=1.1260925934023691, distance=2.797250447748012), PositionFromMarker(markerId=5, x=2.796988837717708, y=0.8120278400378942, z=1.3979750934762025, distance=1.9917338094043937), PositionFromMarker(markerId=7, x=2.7715406086034475, y=0.7641135110573484, z=1.4235650410699343, distance=2.396861038104994)];;0,358035087719298;0;14250;3,733;0,691;0,693;0,882
6120;1748330575481;v1;CLOSEST;1;1000;0;0,0001;0,01;2,4274;0,773029473684211;1,355;2,5387113;0,809792;1,4128892;0;0;0;0,1113113;0,0367625263157895;0,0578892;0,117224949770981;0,130739620335417;[PositionFromMarker(markerId=5, x=2.5387113699502586, y=0.809792009876634, z=1.412889210727664, distance=1.7717631109835659)];;0,429473684210526;0;14250;3,733;0,691;0,693;0,882
6120;1748330575481;v1;WEIGHTED_AVERAGE;4;1000;0;0,0001;0,01;2,4274;0,773029473684211;1,355;2,5007715;0,8315015;1,3638042;0;0;0;0,0733714999999999;0,0584720263157895;0,00880419999999993;0,0938208658760103;0,0942330558316152;[PositionFromMarker(markerId=27, x=2.4595673719665085, y=0.9691205991201146, z=1.3423060337780377, distance=2.497853671910486), PositionFromMarker(markerId=5, x=2.5387113699502586, y=0.809792009876634, z=1.412889210727664, distance=1.7717631109835659), PositionFromMarker(markerId=3, x=2.4891860183941383, y=0.7834812394189825, z=1.2238499706604276, distance=2.530558385949304), PositionFromMarker(markerId=7, x=2.4838797537903075, y=0.7963526411578958, z=1.4082522657147534, distance=2.144570410086386)];;0,429473684210526;0;14250;3,733;0,691;0,693;0,882
6120;1748330575481;v1;AVERAGE;4;1000;0;0,0001;0,01;2,4274;0,773029473684211;1,355;2,4928362;0,83968663;1,3468244;0;0;0;0,0654362000000002;0,0666571563157895;0,00817559999999995;0,0934080979281108;0,0937652024682267;[PositionFromMarker(markerId=27, x=2.4595673719665085, y=0.9691205991201146, z=1.3423060337780377, distance=2.497853671910486), PositionFromMarker(markerId=5, x=2.5387113699502586, y=0.809792009876634, z=1.412889210727664, distance=1.7717631109835659), PositionFromMarker(markerId=3, x=2.4891860183941383, y=0.7834812394189825, z=1.2238499706604276, distance=2.530558385949304), PositionFromMarker(markerId=7, x=2.4838797537903075, y=0.7963526411578958, z=1.4082522657147534, distance=2.144570410086386)];;0,429473684210526;0;14250;3,733;0,691;0,693;0,882
6120;1748330575481;v1;WEIGHTED_MEDIAN;4;1000;0;0,0001;0,01;2,4274;0,773029473684211;1,355;2,489186;0,809792;1,4082522;0;0;0;0,0617860000000001;0,0367625263157895;0,0532522;0,0718957101440628;0,0894694916826908;[PositionFromMarker(markerId=27, x=2.4595673719665085, y=0.9691205991201146, z=1.3423060337780377, distance=2.497853671910486), PositionFromMarker(markerId=5, x=2.5387113699502586, y=0.809792009876634, z=1.412889210727664, distance=1.7717631109835659), PositionFromMarker(markerId=3, x=2.4891860183941383, y=0.7834812394189825, z=1.2238499706604276, distance=2.530558385949304), PositionFromMarker(markerId=7, x=2.4838797537903075, y=0.7963526411578958, z=1.4082522657147534, distance=2.144570410086386)];;0,429473684210526;0;14250;3,733;0,691;0,693;0,882
6120;1748330575481;v1;MEDIAN;4;1000;0;0,0001;0,01;2,4274;0,773029473684211;1,355;2,4838798;0,7963526;1,342306;0;0;0;0,0564798;0,0233231263157895;0,012694;0,061105941030167;0,0624105252756476;[PositionFromMarker(markerId=27, x=2.4595673719665085, y=0.9691205991201146, z=1.3423060337780377, distance=2.497853671910486), PositionFromMarker(markerId=5, x=2.5387113699502586, y=0.809792009876634, z=1.412889210727664, distance=1.7717631109835659), PositionFromMarker(markerId=3, x=2.4891860183941383, y=0.7834812394189825, z=1.2238499706604276, distance=2.530558385949304), PositionFromMarker(markerId=7, x=2.4838797537903075, y=0.7963526411578958, z=1.4082522657147534, distance=2.144570410086386)];;0,429473684210526;0;14250;3,733;0,691;0,693;0,882
7121;1748330575481;v1;CLOSEST;1;1000;0;0,0001;0,01;2,21385333333333;0,786446385964912;1,355;2,2069824;0,82205576;1,4002934;0;0;0;0,00687093333333388;0,0356093740350878;0,0452934;0,0362661997463461;0,0580235239157523;[PositionFromMarker(markerId=7, x=2.206982387649827, y=0.8220557659703016, z=1.4002934003411394, distance=1.9081254091190483)];;0,499719298245614;0;14250;3,733;0,691;0,693;0,882
7121;1748330575481;v1;WEIGHTED_AVERAGE;3;1000;0;0,0001;0,01;2,21385333333333;0,786446385964912;1,355;2,193807;0,7859939;1,2850153;0;0;0;0,0200463333333336;0,000452485964912208;0,0699847;0,0200514394410831;0,0728005388561748;[PositionFromMarker(markerId=27, x=2.194950142855535, y=0.767328291829281, z=1.189808825119977, distance=2.226156943229427), PositionFromMarker(markerId=3, x=2.1747201858868164, y=0.7555585205144276, z=1.223281196977402, distance=2.226752288277541), PositionFromMarker(markerId=7, x=2.206982387649827, y=0.8220557659703016, z=1.4002934003411394, distance=1.9081254091190483)];;0,499719298245614;0;14250;3,733;0,691;0,693;0,882
7121;1748330575481;v1;AVERAGE;3;1000;0;0,0001;0,01;2,21385333333333;0,786446385964912;1,355;2,1922176;0,7816475;1,2711278;0;0;0;0,0216357333333335;0,00479888596491218;0,0838722000000001;0,0221615492097279;0,0867506783617005;[PositionFromMarker(markerId=27, x=2.194950142855535, y=0.767328291829281, z=1.189808825119977, distance=2.226156943229427), PositionFromMarker(markerId=3, x=2.1747201858868164, y=0.7555585205144276, z=1.223281196977402, distance=2.226752288277541), PositionFromMarker(markerId=7, x=2.206982387649827, y=0.8220557659703016, z=1.4002934003411394, distance=1.9081254091190483)];;0,499719298245614;0;14250;3,733;0,691;0,693;0,882
7121;1748330575481;v1;WEIGHTED_MEDIAN;3;1000;0;0,0001;0,01;2,21385333333333;0,786446385964912;1,355;2,19495;0,76732826;1,2232811;0;0;0;0,0189033333333337;0,0191181259649122;0,1317189;0,0268856607045695;0,134434769939667;[PositionFromMarker(markerId=27, x=2.194950142855535, y=0.767328291829281, z=1.189808825119977, distance=2.226156943229427), PositionFromMarker(markerId=3, x=2.1747201858868164, y=0.7555585205144276, z=1.223281196977402, distance=2.226752288277541), PositionFromMarker(markerId=7, x=2.206982387649827, y=0.8220557659703016, z=1.4002934003411394, distance=1.9081254091190483)];;0,499719298245614;0;14250;3,733;0,691;0,693;0,882
7121;1748330575481;v1;MEDIAN;3;1000;0;0,0001;0,01;2,21385333333333;0,786446385964912;1,355;2,19495;0,76732826;1,2232811;0;0;0;0,0189033333333337;0,0191181259649122;0,1317189;0,0268856607045695;0,134434769939667;[PositionFromMarker(markerId=27, x=2.194950142855535, y=0.767328291829281, z=1.189808825119977, distance=2.226156943229427), PositionFromMarker(markerId=3, x=2.1747201858868164, y=0.7555585205144276, z=1.223281196977402, distance=2.226752288277541), PositionFromMarker(markerId=7, x=2.206982387649827, y=0.8220557659703016, z=1.4002934003411394, distance=1.9081254091190483)];;0,499719298245614;0;14250;3,733;0,691;0,693;0,882
8141;1748330575481;v1;CLOSEST;1;1000;0;0,0001;0,01;1,99625333333333;0,800117964912281;1,355;1,942855;0,82523423;1,3947339;0;0;0;0,0533983333333334;0,0251162650877192;0,0397339000000001;0,0590102429645397;0,0711406464965283;[PositionFromMarker(markerId=7, x=1.942855023874627, y=0.8252342368869152, z=1.3947339198341369, distance=1.6834103035275354)];;0,571298245614035;0;14250;3,733;0,691;0,693;0,882
8141;1748330575481;v1;WEIGHTED_AVERAGE;3;1000;0;0,0001;0,01;1,99625333333333;0,800117964912281;1,355;1,9418025;0,7838757;1,3404733;0;0;0;0,0544508333333333;0,0162422649122808;0,0145267;0,0568216896983432;0,0586492065851261;[PositionFromMarker(markerId=27, x=1.970285815924965, y=0.7383744493899136, z=1.335240411513165, distance=1.9849252146458862), PositionFromMarker(markerId=3, x=1.9125421120107957, y=0.7721511846866085, z=1.2718768662436017, distance=1.9620449668036468), PositionFromMarker(markerId=7, x=1.942855023874627, y=0.8252342368869152, z=1.3947339198341369, distance=1.6834103035275354)];;0,571298245614035;0;14250;3,733;0,691;0,693;0,882
8141;1748330575481;v1;AVERAGE;3;1000;0;0,0001;0,01;1,99625333333333;0,800117964912281;1,355;1,9418943;0,7785866;1,3339504;0;0;0;0,0543590333333335;0,0215313649122807;0,0210496;0,0584679756783139;0,0621416916416017;[PositionFromMarker(markerId=27, x=1.970285815924965, y=0.7383744493899136, z=1.335240411513165, distance=1.9849252146458862), PositionFromMarker(markerId=3, x=1.9125421120107957, y=0.7721511846866085, z=1.2718768662436017, distance=1.9620449668036468), PositionFromMarker(markerId=7, x=1.942855023874627, y=0.8252342368869152, z=1.3947339198341369, distance=1.6834103035275354)];;0,571298245614035;0;14250;3,733;0,691;0,693;0,882
8141;1748330575481;v1;WEIGHTED_MEDIAN;3;1000;0;0,0001;0,01;1,99625333333333;0,800117964912281;1,355;1,942855;0,7721512;1,3352404;0;0;0;0,0533983333333334;0,0279667649122807;0,0197596;0,0602787022291972;0,0634347202610386;[PositionFromMarker(markerId=27, x=1.970285815924965, y=0.7383744493899136, z=1.335240411513165, distance=1.9849252146458862), PositionFromMarker(markerId=3, x=1.9125421120107957, y=0.7721511846866085, z=1.2718768662436017, distance=1.9620449668036468), PositionFromMarker(markerId=7, x=1.942855023874627, y=0.8252342368869152, z=1.3947339198341369, distance=1.6834103035275354)];;0,571298245614035;0;14250;3,733;0,691;0,693;0,882
8141;1748330575481;v1;MEDIAN;3;1000;0;0,0001;0,01;1,99625333333333;0,800117964912281;1,355;1,942855;0,7721512;1,3352404;0;0;0;0,0533983333333334;0,0279667649122807;0,0197596;0,0602787022291972;0,0634347202610386;[PositionFromMarker(markerId=27, x=1.970285815924965, y=0.7383744493899136, z=1.335240411513165, distance=1.9849252146458862), PositionFromMarker(markerId=3, x=1.9125421120107957, y=0.7721511846866085, z=1.2718768662436017, distance=1.9620449668036468), PositionFromMarker(markerId=7, x=1.942855023874627, y=0.8252342368869152, z=1.3947339198341369, distance=1.6834103035275354)];;0,571298245614035;0;14250;3,733;0,691;0,693;0,882
9166;1748330575481;v1;CLOSEST;1;1000;0;0,0001;0,01;1,77758666666667;0,813856561403509;1,355;1,627186;0,806412;1,2965286;0;0;0;0,150400666666667;0,00744456140350869;0,0584714;0,150584800123616;0,161538498959936;[PositionFromMarker(markerId=3, x=1.627185914395837, y=0.806411954868859, z=1.2965286212269271, distance=1.6746506086845976)];;0,643228070175439;0;14250;3,733;0,691;0,693;0,882
9166;1748330575481;v1;WEIGHTED_AVERAGE;2;1000;0;0,0001;0,01;1,77758666666667;0,813856561403509;1,355;1,637124;0,8202881;1,2976422;0;0;0;0,140462666666667;0,00643153859649126;0,0573577999999999;0,140609833994035;0,151858627139423;[PositionFromMarker(markerId=3, x=1.627185914395837, y=0.806411954868859, z=1.2965286212269271, distance=1.6746506086845976), PositionFromMarker(markerId=27, x=1.647142467198335, y=0.8342766387618652, z=1.2987649311938327, distance=1.681417515736888)];;0,643228070175439;0;14250;3,733;0,691;0,693;0,882
9166;1748330575481;v1;AVERAGE;2;1000;0;0,0001;0,01;1,77758666666667;0,813856561403509;1,355;1,6371642;0,82034427;1,2976468;0;0;0;0,140422466666667;0,00648770859649128;0,0573531999999999;0,140572257247243;0,151822096737679;[PositionFromMarker(markerId=3, x=1.627185914395837, y=0.806411954868859, z=1.2965286212269271, distance=1.6746506086845976), PositionFromMarker(markerId=27, x=1.647142467198335, y=0.8342766387618652, z=1.2987649311938327, distance=1.681417515736888)];;0,643228070175439;0;14250;3,733;0,691;0,693;0,882
9166;1748330575481;v1;WEIGHTED_MEDIAN;2;1000;0;0,0001;0,01;1,77758666666667;0,813856561403509;1,355;1,627186;0,806412;1,2965286;0;0;0;0,150400666666667;0,00744456140350869;0,0584714;0,150584800123616;0,161538498959936;[PositionFromMarker(markerId=3, x=1.627185914395837, y=0.806411954868859, z=1.2965286212269271, distance=1.6746506086845976), PositionFromMarker(markerId=27, x=1.647142467198335, y=0.8342766387618652, z=1.2987649311938327, distance=1.681417515736888)];;0,643228070175439;0;14250;3,733;0,691;0,693;0,882
9166;1748330575481;v1;MEDIAN;2;1000;0;0,0001;0,01;1,77758666666667;0,813856561403509;1,355;1,627186;0,806412;1,2965286;0;0;0;0,150400666666667;0,00744456140350869;0,0584714;0,150584800123616;0,161538498959936;[PositionFromMarker(markerId=3, x=1.627185914395837, y=0.806411954868859, z=1.2965286212269271, distance=1.6746506086845976), PositionFromMarker(markerId=27, x=1.647142467198335, y=0.8342766387618652, z=1.2987649311938327, distance=1.681417515736888)];;0,643228070175439;0;14250;3,733;0,691;0,693;0,882
10195;1748330575481;v1;CLOSEST;1;1000;0;0,0001;0,01;1,55806666666667;0,827648771929825;1,355;1,361541;0,85907304;1,2996131;0;0;0;0,196525666666667;0,0314242680701754;0,0553869;0,199022165304585;0,206585408425027;[PositionFromMarker(markerId=3, x=1.3615409787843946, y=0.8590730654237471, z=1.2996130842007365, distance=1.4058007805478185)];;0,715438596491228;0;14250;3,733;0,691;0,693;0,882
10195;1748330575481;v1;WEIGHTED_AVERAGE;2;1000;0;0,0001;0,01;1,55806666666667;0,827648771929825;1,355;1,369469;0,8733539;1,3218479;0;0;0;0,188597666666666;0,0457051280701755;0,0331520999999999;0,194056792213062;0,196868230901874;[PositionFromMarker(markerId=3, x=1.3615409787843946, y=0.8590730654237471, z=1.2996130842007365, distance=1.4058007805478185), PositionFromMarker(markerId=27, x=1.377602788070257, y=0.8880052067123554, z=1.3446595362120457, distance=1.423920106814788)];;0,715438596491228;0;14250;3,733;0,691;0,693;0,882
10195;1748330575481;v1;AVERAGE;2;1000;0;0,0001;0,01;1,55806666666667;0,827648771929825;1,355;1,3695719;0,87353915;1,3221363;0;0;0;0,188494766666667;0,0458903780701755;0,0328637000000001;0,194000525412036;0,196764393724668;[PositionFromMarker(markerId=3, x=1.3615409787843946, y=0.8590730654237471, z=1.2996130842007365, distance=1.4058007805478185), PositionFromMarker(markerId=27, x=1.377602788070257, y=0.8880052067123554, z=1.3446595362120457, distance=1.423920106814788)];;0,715438596491228;0;14250;3,733;0,691;0,693;0,882
10195;1748330575481;v1;WEIGHTED_MEDIAN;2;1000;0;0,0001;0,01;1,55806666666667;0,827648771929825;1,355;1,361541;0,85907304;1,2996131;0;0;0;0,196525666666667;0,0314242680701754;0,0553869;0,199022165304585;0,206585408425027;[PositionFromMarker(markerId=3, x=1.3615409787843946, y=0.8590730654237471, z=1.2996130842007365, distance=1.4058007805478185), PositionFromMarker(markerId=27, x=1.377602788070257, y=0.8880052067123554, z=1.3446595362120457, distance=1.423920106814788)];;0,715438596491228;0;14250;3,733;0,691;0,693;0,882
10195;1748330575481;v1;MEDIAN;2;1000;0;0,0001;0,01;1,55806666666667;0,827648771929825;1,355;1,361541;0,85907304;1,2996131;0;0;0;0,196525666666667;0,0314242680701754;0,0553869;0,199022165304585;0,206585408425027;[PositionFromMarker(markerId=3, x=1.3615409787843946, y=0.8590730654237471, z=1.2996130842007365, distance=1.4058007805478185), PositionFromMarker(markerId=27, x=1.377602788070257, y=0.8880052067123554, z=1.3446595362120457, distance=1.423920106814788)];;0,715438596491228;0;14250;3,733;0,691;0,693;0,882
11196;1748330575481;v1;CLOSEST;1;1000;0;0,0001;0,01;1,34452;0,841065684210526;1,355;1,1408296;0,86744493;1,3349075;0;0;0;0,2036904;0,0263792457894737;0,0200925000000001;0,205391440085953;0,206371878454482;[PositionFromMarker(markerId=3, x=1.1408295826630435, y=0.8674449537713216, z=1.3349074824553377, distance=1.1858923244610267)];;0,785684210526316;0;14250;3,733;0,691;0,693;0,882
11196;1748330575481;v1;WEIGHTED_AVERAGE;2;1000;0;0,0001;0,01;1,34452;0,841065684210526;1,355;1,1418782;0,84820974;1,330396;0;0;0;0,2026418;0,00714405578947375;0,0246040000000001;0,202767691312899;0,204254971680895;[PositionFromMarker(markerId=27, x=1.1429275850061194, y=0.8289609600080012, z=1.3258813887766816, distance=1.1863119215291857), PositionFromMarker(markerId=3, x=1.1408295826630435, y=0.8674449537713216, z=1.3349074824553377, distance=1.1858923244610267)];;0,785684210526316;0;14250;3,733;0,691;0,693;0,882
11196;1748330575481;v1;AVERAGE;2;1000;0;0,0001;0,01;1,34452;0,841065684210526;1,355;1,1418786;0,84820294;1,3303944;0;0;0;0,2026414;0,00713725578947366;0,0246055999999999;0,202767052092208;0,204254529853133;[PositionFromMarker(markerId=27, x=1.1429275850061194, y=0.8289609600080012, z=1.3258813887766816, distance=1.1863119215291857), PositionFromMarker(markerId=3, x=1.1408295826630435, y=0.8674449537713216, z=1.3349074824553377, distance=1.1858923244610267)];;0,785684210526316;0;14250;3,733;0,691;0,693;0,882
11196;1748330575481;v1;WEIGHTED_MEDIAN;2;1000;0;0,0001;0,01;1,34452;0,841065684210526;1,355;1,1408296;0,86744493;1,3349075;0;0;0;0,2036904;0,0263792457894737;0,0200925000000001;0,205391440085953;0,206371878454482;[PositionFromMarker(markerId=27, x=1.1429275850061194, y=0.8289609600080012, z=1.3258813887766816, distance=1.1863119215291857), PositionFromMarker(markerId=3, x=1.1408295826630435, y=0.8674449537713216, z=1.3349074824553377, distance=1.1858923244610267)];;0,785684210526316;0;14250;3,733;0,691;0,693;0,882
11196;1748330575481;v1;MEDIAN;2;1000;0;0,0001;0,01;1,34452;0,841065684210526;1,355;1,1408296;0,82896096;1,3258814;0;0;0;0,2036904;0,0121047242105263;0,0291185999999999;0,20404975716813;0,206116948032744;[PositionFromMarker(markerId=27, x=1.1429275850061194, y=0.8289609600080012, z=1.3258813887766816, distance=1.1863119215291857), PositionFromMarker(markerId=3, x=1.1408295826630435, y=0.8674449537713216, z=1.3349074824553377, distance=1.1858923244610267)];;0,785684210526316;0;14250;3,733;0,691;0,693;0,882
12205;1748330575481;v1;CLOSEST;1;1000;0;0,0001;0,01;1,12926666666667;0,854589824561404;1,355;0,90619814;0,9030169;1,3424801;0;0;0;0,223068526666667;0,0484270754385965;0,0125199;0,228264647338948;0,228607736353747;[PositionFromMarker(markerId=3, x=0.9061981491733214, y=0.9030169194925541, z=1.342480096830107, distance=0.9513403157192721)];;0,856491228070175;0;14250;3,733;0,691;0,693;0,882
12205;1748330575481;v1;WEIGHTED_AVERAGE;2;1000;0;0,0001;0,01;1,12926666666667;0,854589824561404;1,355;0,91197735;0,8888215;1,3430374;0;0;0;0,217289316666667;0,0342316754385965;0,0119625999999999;0,219969213165847;0,22029425444065;[PositionFromMarker(markerId=3, x=0.9061981491733214, y=0.9030169194925541, z=1.342480096830107, distance=0.9513403157192721), PositionFromMarker(markerId=27, x=0.9181327355455463, y=0.8737021249115198, z=1.3436309347931017, distance=0.981811998571742)];;0,856491228070175;0;14250;3,733;0,691;0,693;0,882
12205;1748330575481;v1;AVERAGE;2;1000;0;0,0001;0,01;1,12926666666667;0,854589824561404;1,355;0,91216546;0,88835955;1,3430555;0;0;0;0,217101206666667;0,0337697254385965;0,0119445;0,219711921142942;0,220036359205865;[PositionFromMarker(markerId=3, x=0.9061981491733214, y=0.9030169194925541, z=1.342480096830107, distance=0.9513403157192721), PositionFromMarker(markerId=27, x=0.9181327355455463, y=0.8737021249115198, z=1.3436309347931017, distance=0.981811998571742)];;0,856491228070175;0;14250;3,733;0,691;0,693;0,882
12205;1748330575481;v1;WEIGHTED_MEDIAN;2;1000;0;0,0001;0,01;1,12926666666667;0,854589824561404;1,355;0,90619814;0,9030169;1,3424801;0;0;0;0,223068526666667;0,0484270754385965;0,0125199;0,228264647338948;0,228607736353747;[PositionFromMarker(markerId=3, x=0.9061981491733214, y=0.9030169194925541, z=1.342480096830107, distance=0.9513403157192721), PositionFromMarker(markerId=27, x=0.9181327355455463, y=0.8737021249115198, z=1.3436309347931017, distance=0.981811998571742)];;0,856491228070175;0;14250;3,733;0,691;0,693;0,882
12205;1748330575481;v1;MEDIAN;2;1000;0;0,0001;0,01;1,12926666666667;0,854589824561404;1,355;0,90619814;0,8737021;1,3424801;0;0;0;0,223068526666667;0,0191122754385965;0,0125199;0,223885789325003;0,224235578260207;[PositionFromMarker(markerId=3, x=0.9061981491733214, y=0.9030169194925541, z=1.342480096830107, distance=0.9513403157192721), PositionFromMarker(markerId=27, x=0.9181327355455463, y=0.8737021249115198, z=1.3436309347931017, distance=0.981811998571742)];;0,856491228070175;0;14250;3,733;0,691;0,693;0,882
13231;1748330575481;v1;CLOSEST;1;1000;0;0,0001;0,01;0,910386666666667;0,868341824561404;1,355;0,71103233;0,8935552;1,3641931;0;0;0;0,199354336666667;0,0252133754385965;0,00919310000000007;0,200942444119739;0,201152625974469;[PositionFromMarker(markerId=3, x=0.7110323545749456, y=0.8935552256405872, z=1.3641931193992578, distance=0.7666413086546906)];;0,928491228070176;0;14250;3,733;0,691;0,693;0,882
13231;1748330575481;v1;WEIGHTED_AVERAGE;2;1000;0;0,0001;0,01;0,910386666666667;0,868341824561404;1,355;0,712894;0,8794871;1,3626547;0;0;0;0,197492666666667;0,0111452754385964;0,00765470000000001;0,197806902184209;0,197954956956888;[PositionFromMarker(markerId=3, x=0.7110323545749456, y=0.8935552256405872, z=1.3641931193992578, distance=0.7666413086546906), PositionFromMarker(markerId=27, x=0.7148620027656214, y=0.8646154014075113, z=1.3610283935412042, distance=0.7882338654685729)];;0,928491228070176;0;14250;3,733;0,691;0,693;0,882
13231;1748330575481;v1;AVERAGE;2;1000;0;0,0001;0,01;0,910386666666667;0,868341824561404;1,355;0,7129472;0,8790853;1,3626107;0;0;0;0,197439466666667;0,0107434754385964;0,00761070000000008;0,197731548474485;0,197877962432929;[PositionFromMarker(markerId=3, x=0.7110323545749456, y=0.8935552256405872, z=1.3641931193992578, distance=0.7666413086546906), PositionFromMarker(markerId=27, x=0.7148620027656214, y=0.8646154014075113, z=1.3610283935412042, distance=0.7882338654685729)];;0,928491228070176;0;14250;3,733;0,691;0,693;0,882
13231;1748330575481;v1;WEIGHTED_MEDIAN;2;1000;0;0,0001;0,01;0,910386666666667;0,868341824561404;1,355;0,71103233;0,8935552;1,3641931;0;0;0;0,199354336666667;0,0252133754385965;0,00919310000000007;0,200942444119739;0,201152625974469;[PositionFromMarker(markerId=3, x=0.7110323545749456, y=0.8935552256405872, z=1.3641931193992578, distance=0.7666413086546906), PositionFromMarker(markerId=27, x=0.7148620027656214, y=0.8646154014075113, z=1.3610283935412042, distance=0.7882338654685729)];;0,928491228070176;0;14250;3,733;0,691;0,693;0,882
13231;1748330575481;v1;MEDIAN;2;1000;0;0,0001;0,01;0,910386666666667;0,868341824561404;1,355;0,71103233;0,8646154;1,3610284;0;0;0;0,199354336666667;0,00372642456140349;0,00602839999999993;0,199389161660855;0,19948027319607;[PositionFromMarker(markerId=3, x=0.7110323545749456, y=0.8935552256405872, z=1.3641931193992578, distance=0.7666413086546906), PositionFromMarker(markerId=27, x=0.7148620027656214, y=0.8646154014075113, z=1.3610283935412042, distance=0.7882338654685729)];;0,928491228070176;0;14250;3,733;0,691;0,693;0,882
14250;1748330575481;v1;CLOSEST;1;1000;0;0,0001;0,01;0,693;0,882;1,355;0,68240947;0,89351386;1,3535566;0;0;0;0,0105905300000001;0,01151386;0,00144339999999987;0,0156437942258424;0,0157102419249513;[PositionFromMarker(markerId=3, x=0.6824094530172234, y=0.8935138468415876, z=1.3535566075174403, distance=0.7422112908542928)];;1;0;14250;3,733;0,691;0,693;0,882
14250;1748330575481;v1;WEIGHTED_AVERAGE;2;1000;0;0,0001;0,01;0,693;0,882;1,355;0,6871445;0,8873116;1,3536915;0;0;0;0,00585550000000001;0,00531159999999997;0,00130849999999993;0,00790569255726521;0,00801324822153903;[PositionFromMarker(markerId=3, x=0.6824094530172234, y=0.8935138468415876, z=1.3535566075174403, distance=0.7422112908542928), PositionFromMarker(markerId=27, x=0.6923147107311914, y=0.8805394480417127, z=1.3538386103749984, distance=0.7755605048840029)];;1;0;14250;3,733;0,691;0,693;0,882
14250;1748330575481;v1;AVERAGE;2;1000;0;0,0001;0,01;0,693;0,882;1,355;0,6873621;0,88702667;1,3536977;0;0;0;0,00563790000000008;0,00502667000000001;0,00130230000000009;0,00755336532274852;0,00766481004258423;[PositionFromMarker(markerId=3, x=0.6824094530172234, y=0.8935138468415876, z=1.3535566075174403, distance=0.7422112908542928), PositionFromMarker(markerId=27, x=0.6923147107311914, y=0.8805394480417127, z=1.3538386103749984, distance=0.7755605048840029)];;1;0;14250;3,733;0,691;0,693;0,882
14250;1748330575481;v1;WEIGHTED_MEDIAN;2;1000;0;0,0001;0,01;0,693;0,882;1,355;0,68240947;0,89351386;1,3535566;0;0;0;0,0105905300000001;0,01151386;0,00144339999999987;0,0156437942258424;0,0157102419249513;[PositionFromMarker(markerId=3, x=0.6824094530172234, y=0.8935138468415876, z=1.3535566075174403, distance=0.7422112908542928), PositionFromMarker(markerId=27, x=0.6923147107311914, y=0.8805394480417127, z=1.3538386103749984, distance=0.7755605048840029)];;1;0;14250;3,733;0,691;0,693;0,882
14250;1748330575481;v1;MEDIAN;2;1000;0;0,0001;0,01;0,693;0,882;1,355;0,68240947;0,8805395;1,3535566;0;0;0;0,0105905300000001;0,00146049999999998;0,00144339999999987;0,0106907617095743;0,0107877610972295;[PositionFromMarker(markerId=3, x=0.6824094530172234, y=0.8935138468415876, z=1.3535566075174403, distance=0.7422112908542928), PositionFromMarker(markerId=27, x=0.6923147107311914, y=0.8805394480417127, z=1.3538386103749984, distance=0.7755605048840029)];;1;0;14250;3,733;0,691;0,693;0,882
0;1748330604197;v1;CLOSEST;1;2000;0;0,0001;0,01;3,733;0,691;1,355;3,7434218;0,7877424;1,3514366;0;0;0;0,0104218;0,0967424;0,00356339999999999;0,0973021370423076;0,0973673646175144;[PositionFromMarker(markerId=5, x=3.7434216915615366, y=0.7877423472695886, z=1.3514366188977107, distance=2.8625041573429373)];;0;0;14250;3,733;0,691;0,693;0,882
